X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-51.102839,-30.0195419999999,1956,4314902_ETE_8,ETE Rubem Berta,7814141,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel, ,0,0.83999997,0,0,4314902,RM Porto Alegre - RS,LAT
-56.4820980109999,-30.3837551029999,1957,4315305_ETE_1,ETE Jarau,8247392,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.69999999,0,0,4315305, ,RAN
-56.461027868,-30.3758285239999,1958,4315305_ETE_2,ETE Vila Celina Goulart,8247211,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,4315305, ,LAG
-56.465906831,-30.37183814,1959,4315305_ETE_3,ETE Vila do Matadouro,8247211,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.74000001,0,0,4315305, ,LAG
-52.195008,-32.092575,1960,4315602_ETE_5,ETE Navegantes,79536,0,Ativa,Não,Sim,Valo de Oxidação por Batelada + Bacia de Infiltração, ,0,0.77999997,0,0,4315602,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,LAT
-52.183646105,-32.1035210009999,1961,4315602_ETE_6,ETE Parque Marinha,79538,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.88,0,0,4315602,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,LAT
-52.1508039999999,-32.1684089999999,1962,4315602_ETE_4,ETE Molhes - Cassino,79554,0,Ativa,Não,Sim,Lagoa Anaeróbia + Disposição no Solo (Infiltração no Solo/Escoamento Superficial), ,0,0.72000003,0,0,4315602,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,LAG
-54.9098710759999,-30.2653794789999,1963,4316402_ETE_2,ETE I - Rosário do Sul,8268111,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação,Rio Ibicuí da Armada,0,0.60000002,0,0,4316402, ,LAG
-54.923940101,-30.2327117799999,1964,4316402_ETE_1,ETE Areias Brancas II,826795,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.86000001,0,0,4316402, ,LAG
-53.251044994,-29.0563372349999,1965,4316451_ETE_1,ETE Salto do Jacuí,78959,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4316451, ,RAN
-52.457348,-29.748928,1966,4316808_ETE_3,ETE Pindorama - Santa Cruz do Sul,7874223,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoas Facultativas em Série + Disposição no Solo, ,0,0.83999997,0,0,4316808, ,LAG
-52.448297,-29.714555,1967,4316808_ETE_2,ETE Meridional,787423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.81999999,0,0,4316808, ,SIM
-53.815552737,-29.72588969,1968,4316907_ETE_1,ETE Santa Maria - RS,7886441,0,Ativa,Não,Sim,Lodos Ativados Convencional,Arroio Cadena,0,0.75999999,0,0,4316907, ,LAT
-49.773187,-22.004986,1969,3525805_ETE_1,ETE Júlio Mesquita,86569563,0,Ativa,Não,Sim,Lagoa Anaeróbia, ,0,0.87,0,0,3525805, ,LAG
-54.501344904,-27.883544759,1970,4317202_ETE_5,ETE Santa Rosa,827515682,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa Facultativa Aerada + Flotação, ,0,0.94,0,0,4317202, ,LAG
-54.280027332,-28.316513103,1971,4317509_ETE_2,ETE Índia Lindóia,82743321,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração/Área Alagada - Banhado), ,0,0.83999997,0,0,4317509, ,RAN
-54.272169,-28.28835,1972,4317509_ETE_1,ETE COHAB - Santo Ângelo,8274323,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.95999998,0,0,4317509, ,LAT
-50.602935503,-29.9357352379999,1973,4317608_ETE_1,ETE Condomínio Minha Casa Minha Vida,7814961,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.55000001,0,0,4317608,RM Porto Alegre - RS,LAT
-56.024214,-28.6426559999999,1974,4318002_ETE_1,ETE São Borja,8271763,0,Ativa,Não,Sim,Lagoa Anaeróbia, ,0,0.44,0,0,4318002, ,LAG
-55.137161466,-29.5527893949999,1975,4318101_ETE_1,ETE São Francisco de Assis,8263893,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81999999,0,0,4318101, ,LAG
-54.307742,-30.334528,1976,4318309_ETE_1,ETE São Gabriel - RS,7889771,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,4318309, ,SIM
-52.0328,-32.022388,1977,4318507_ETE_1,ETE São José do Norte,77997334,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4318507,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,RAN
-50.067653,-28.7519169999999,1978,4318622_ETE_1,ETE São José dos Ausentes,786986,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,4318622, ,SIM
-51.1567719999999,-29.7735059999999,1979,4318705_ETE_3,ETE Vicentina,7821513,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.92000002,0,0,4318705,RM Porto Alegre - RS,RAN
-51.087303,-29.748106,1980,4318705_ETE_2,ETE Feitoria,782156,0,Ativa,Não,Sim,Lagoa Aerada + Decantador + Área Alagada, ,0,0.94,0,0,4318705,RM Porto Alegre - RS,LAG
-51.190781793,-29.7358470099999,1981,4318705_ETE_1,ETE Arroio da Mantega,7821512,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.79000002,0,0,4318705,RM Porto Alegre - RS,LAG
-50.9931,-29.6788999999999,1982,4319901_ETE_1,ETE Nellyta Meltzer (Centenário),782161,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador, ,0,0.72000003,0,0,4319901,RM Porto Alegre - RS,RAN
-51.163733,-29.816564,1983,4320008_ETE_1,ETE COHAB - Sapucaia do Sul,782131,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.97000003,0,0,4320008,RM Porto Alegre - RS,LAT
-51.402639,-30.6795109999999,1984,4321105_ETE_1,ETE Lagoa dos Patos - Tapes,791552,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.98000002,0,0,4321105, ,LAG
-49.7587359999999,-29.2997,1985,4321501_ETE_1,ETE Mampituba,779943,0,Ativa,Não,Sim,Lagoas Facultativas em Série + Lagoas de Maturação em Série + Disposição no Solo (Áreas Alagadas), ,0,0.69999999,0,0,4321501,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,LAG
-50.208381,-29.992286,1986,4321600_ETE_1,ETE Parque Osório,7799623,0,Ativa,Não,Sim,Bacias de Infiltração no Solo (Dunas de Areia/ Áreas Alagadas - Wetland), ,0,0.80000001,0,0,4321600,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,SIM
-57.098657977,-29.7874471329999,1987,4322400_ETE_1,ETE Uruguaiana,825323,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,4322400, ,LAG
-51.055990875,-30.070795435,1988,4323002_ETE_1,ETE Buena Vista - Viamão,7814143,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.82999998,0,0,4323002,RM Porto Alegre - RS,LAT
-51.234307836,-30.047274811,1989,4323002_ETE_2,ETE Vivendas de São Tomé,7799981,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.74000001,0,0,4323002,RM Porto Alegre - RS,SIM
-50.049879,-29.7817049999999,1990,4323804_ETE_1,ETE Figueirinha,77995,0,Ativa,Não,Sim,Bacias de Infiltração no Solo (Dunas de Areia/ Áreas Alagadas - Wetland), ,0,0.60000002,0,0,4323804,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,SIM
-50.066155,-29.80614,1991,4323804_ETE_2,ETE II - Xangri-Lá,77995,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Floculação Quimicamente Assistida + Decantação, ,0,0.87,0,0,4323804,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,QBI
-48.6210697339999,-27.0212464909999,1992,4202008_ETE_1,ETE Nova Esperança - Balneário Camboriú,77971213,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.94999999,0,0,4202008,RM Foz do Rio Itajaí - SC,LAT
-49.0593268699999,-26.9276756429999,1993,4202404_ETE_2,ETE Garcia,77963411,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados MBBR, ,0,0.85000002,0,0,4202404,RM Vale do Itajaí - SC,RAN
-49.06089,-26.8939599999999,1994,4202404_ETE_1,ETE Fortaleza,7796354,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.89999998,0,0,4202404,RM Vale do Itajaí - SC,LAT
-48.524370129,-27.180631633,1995,4202453_ETE_1,ETE Bombinhas,7797175,0,Ativa,Não,Sim,Lodos Ativados + Lagoa de Polimento, ,0,0.85000002,0,0,4202453,RM Foz do Rio Itajaí - SC,LAT
-51.013791543,-26.7689203219999,1996,4203006_ETE_2,ETE Santa Catarina,8279497,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.40000001,0,0,4203006,RM do Contestado - SC,SIM
-51.0033887719999,-26.803942691,1997,4203006_ETE_1,ETE COHAB - Caçador,82794961,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.40000001,0,0,4203006,RM do Contestado - SC,SIM
-50.991549,-26.804189,1998,4203006_ETE_3,ETE Ulisses Guimarrúes - Caçador,82794961,0,Ativa,Não,Sim,Reator Rotativo Aerado com Leito Fixo (BIODRUM) + Decantador,Rio Castelhano,2500,0.89999998,0,0,4203006,RM do Contestado - SC,MIS
-51.218644,-27.412743,1999,4203600_ETE_1,ETE Bacia A - Campos Novos,829244,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,4203600,RM do Contestado - SC,LAG
-51.2351228439999,-27.3906139069999,2000,4203600_ETE_2,ETE Bacia B - Campos Novos,829128,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Aerada/Lagoa Facultativa Aerada,Lajeado Taboão,0,0.81,0,0,4203600,RM do Contestado - SC,RAN
-51.207324,-27.386489,2001,4203600_ETE_3,ETE Bairro Cohab - Campos Novos,829246,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4203600,RM do Contestado - SC,RAN
-48.62647,-21.320934,2002,3510104_ETE_1,ETE Candido Rodrigues,8682894,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.83999997,0,0,3510104, ,LAG
-51.565639,-27.400408,2003,4203907_ETE_3,ETE Novo Horizonte - Capinzal,8279927,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico + Decantador, ,0,0.80000001,0,0,4203907,RM do Contestado - SC,RAN
-51.604493154,-27.3362480819999,2004,4203907_ETE_1,ETE Área de Lazer,82794177,0,Ativa,Não,Sim,Flotação por Ar Dissolvido Quimicamente Assistida, ,0,0.83999997,0,0,4203907,RM do Contestado - SC,QBI
-51.6643,-27.0792,2005,4204004_ETE_1,ETE Catanduvas - SC,827936943,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.72000003,0,0,4204004,RM do Contestado - SC,LAT
-52.6437901859999,-27.110857353,2006,4204202_ETE_1,ETE Chapecó,82791883,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel, ,0,0.97000003,0,0,4204202,RM Chapecv - SC,LAT
-52.0364719999999,-27.2299399999999,2007,4204301_ETE_1,ETE BRF Foods,82793747,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.92000002,0,0,4204301,RM do Contestado - SC,LAT
-52.061705,-27.211331,2008,4204301_ETE_2,ETE Natureza,8279362,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel, ,0,0.93000001,0,0,4204301,RM do Contestado - SC,LAT
-49.416962396,-28.711656671,2009,4204608_ETE_1,ETE Criciúma (Santa Luzia),77992851,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Biológico (TRICKLING FILTER SYSTEM), ,0,0.75,0,0,4204608,RM Carbonífera - SC,RAN
-53.6412728779999,-26.269814455,2010,4205001_ETE_1,ETE Dionásio Cerqueira,8275493,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados de Aeração Prolongada, ,0,0.82999998,0,0,4205001,RM do Extremo Oeste - SC,RAN
-48.511788,-27.570937,2011,4205407_ETE_7,ETE PARQTEC,37,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,4205407,RM Florianópolis - SC,LAT
-48.428849272,-27.447206262,2012,4205407_ETE_12,ETE Vila União - Florianópolis,227,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.85000002,0,0,4205407,RM Florianópolis - SC,LAT
-48.5029299999999,-27.445733,2013,4205407_ETE_5,ETE Jurerê Internacional,15,0,Ativa,Não,Sim,Lodos Ativados por Batelada + Disposição no Solo, ,0,0.89999998,0,0,4205407,RM Florianópolis - SC,LAT
-48.5676584239999,-27.6731782219999,2014,4205407_ETE_2,ETE Base Aérea,73,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,4205407,RM Florianópolis - SC,LAG
-48.5567,-27.6011,2015,4205407_ETE_4,ETE Insular,5,0,Ativa,Não,Sim,Lodos Ativados MBBR/IFAS (Reator de Biofilme Móvel/Lodos Ativados com Biofilme Fixo Integrado), ,0,0.95999998,0,0,4205407,RM Florianópolis - SC,LAT
-48.4517999999999,-27.6127,2016,4205407_ETE_6,ETE Lagoa da Conceição,79,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados (Valo de Oxidação), ,0,0.95999998,0,0,4205407,RM Florianópolis - SC,RAN
-48.434206,-27.431947,2017,4205407_ETE_3,ETE Canasvieiras,226,0,Ativa,Não,Sim,Valo de Oxidação por Batelada + Bacia de Infiltração, ,0,0.89999998,0,0,4205407,RM Florianópolis - SC,LAT
-48.4374999999999,-27.5536,2018,4205407_ETE_1,ETE Barra da Lagoa,9,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.98000002,0,0,4205407,RM Florianópolis - SC,RAN
-48.5064,-27.5526,2019,4205407_ETE_10,ETE Saco Grande,36,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.87,0,0,4205407,RM Florianópolis - SC,RAN
-48.679673,-20.175462,2020,3512100_ETE_1,ETE Colômbia,868376,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,3512100, ,LAG
-48.4126340559999,-27.404694029,2021,4205407_ETE_9,ETE Praia Brava,13,0,Ativa,Não,Sim,Lodos Ativados + Lagoa Aerada + Lagoa Facultativa + Lagoa de Maturação, ,0,0.94999999,0,0,4205407,RM Florianópolis - SC,LAT
-50.908992965,-27.0180922069999,2022,4205506_ETE_4,ETE Jardim América - Fraiburgo,82966267,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.89999998,0,0,4205506,RM do Contestado - SC,RAN
-50.952704,-27.0112119999999,2023,4205506_ETE_5,ETE São Sebastião 1,82794789,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,4205506,RM do Contestado - SC,RAN
-50.948882999,-27.013522,2024,4205506_ETE_6,ETE São Sebastião 2,82966267,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,4205506,RM do Contestado - SC,RAN
-49.04929,-28.323639,2025,4206207_ETE_1,ETE Gravatal,77984233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4206207,RM Tubarão - SC,RAN
-48.6741688189999,-28.244623985,2026,4207304_ETE_1,ETE Paes Leme,7797971,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.89999998,0,0,4207304,RM Tubarão - SC,RAN
-49.2411269999999,-26.886896,2027,4207502_ETE_1,ETE Nações - Indaial,7796411,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.34999999,0,0,4207502,RM Vale do Itajaí - SC,RAN
-48.684766192,-26.914778994,2028,4208203_ETE_1,ETE Cidade Nova,7796213,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.98000002,0,0,4208203,RM Foz do Rio Itajaí - SC,LAT
-48.623475028,-27.134011856,2029,4208302_ETE_1,ETE Morretes - Itapema,7797164,0,Ativa,Não,Sim,Reator Anaeróbio + Floculação Quimicamente Assistida + Decantação, ,0,0.93000001,0,0,4208302,RM Foz do Rio Itajaí - SC,QBI
-49.158193,-26.454734,2030,4208906_ETE_3,ETE Nereu Ramos,779589119,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4208906,RM Norte/Nordeste Catarinense - SC,RAN
-49.10409,-26.4760869999999,2031,4208906_ETE_1,ETE Água Verde,779589112,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4208906,RM Norte/Nordeste Catarinense - SC,RAN
-49.0453019999999,-26.48446,2032,4208906_ETE_2,ETE Figueira,7795873,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,4208906,RM Norte/Nordeste Catarinense - SC,RAN
-48.779917,-26.329242,2033,4209102_ETE_2,ETE Jarivatuba - Módulo 1 e 2,77957478,0,Ativa,Não,Sim,Lagoas Anaeróbias em Série + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.57999998,0,0,4209102,RM Norte/Nordeste Catarinense - SC,LAG
-48.842059687,-26.3661468559999,2034,4209102_ETE_4,ETE Profipo,77957483,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel, ,0,0.98000002,0,0,4209102,RM Norte/Nordeste Catarinense - SC,LAT
-48.779527,-26.2814339999999,2035,4209102_ETE_1,ETE Espinheiros,7795636,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados por Batelada, ,0,0.56,0,0,4209102,RM Norte/Nordeste Catarinense - SC,RAN
-48.764697591,-26.310562552,2036,4209102_ETE_3,ETE Morro do Amaral,77957474,0,Ativa,Não,Sim,Lodos Ativados MBBR/IFAS (Reator de Biofilme Móvel/Lodos Ativados com Biofilme Fixo Integrado), ,0,0.99000001,0,0,4209102,RM Norte/Nordeste Catarinense - SC,LAT
-50.318889,-27.843333,2037,4209300_ETE_1,ETE Caça e Tiro,829473,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.80000001,0,0,4209300,RM Lages - SC,LAT
-48.79455,-28.452011,2038,4209409_ETE_1,ETE Laguna,7797985,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.85000002,0,0,4209409,RM Tubarão - SC,LAT
-49.916396,-20.3147509999999,2039,3501202_ETE_1,ETE Álvares de Florence,86818681,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.54000002,0,0,3501202, ,LAG
-51.460899,-27.132977,2040,4210035_ETE_1,ETE Luz - Luzerna,82794375,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.87,0,0,4210035,RM do Contestado - SC,RAN
-49.727697259,-22.436917869,2041,3501509_ETE_1,ETE Alvinlândia,864624492,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.75,0,0,3501509, ,LAG
-49.282901,-28.3643289999999,2042,4211702_ETE_1,ETE Orleans,7798655,0,Ativa,Não,Sim,Lagoas Anaeróbias em Série + Lagoa Facultativa + Lagoa de Maturação, ,0,0.82999998,0,0,4211702,RM Tubarão - SC,LAG
-48.7005992379999,-27.6446638149999,2043,4211900_ETE_3,ETE Madri,779756,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.64999998,0,0,4211900,RM Florianópolis - SC,LAT
-48.7006541659999,-27.64542627,2044,4211900_ETE_7,ETE Terra Nova - Palhoça,779756,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.99000001,0,0,4211900,RM Florianópolis - SC,LAT
-48.709968982,-27.660917393,2045,4211900_ETE_2,ETE Jardins - Palhoça,779756,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.85000002,0,0,4211900,RM Florianópolis - SC,LAT
-48.691906,-27.661469,2046,4211900_ETE_6,ETE Porto das Águas,7797572,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.89999998,0,0,4211900,RM Florianópolis - SC,LAT
-48.664036273,-27.669012102,2047,4211900_ETE_4,ETE Nova Palhoça,7797572,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,4211900,RM Florianópolis - SC,LAT
-49.173853,-26.741819,2048,4213203_ETE_1,ETE Pomerode,77963635,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.89999998,0,0,4213203,RM Vale do Itajaí - SC,RAN
-49.0061077029999,-27.6747174729999,2049,4214300_ETE_1,ETE Rancho Queimado,77972965,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Aerada/Lagoa Facultativa Aerada, ,0,0.81999999,0,0,4214300,RM Florianópolis - SC,RAN
-49.5414939999999,-26.241008,2050,4215000_ETE_1,ETE Rio Negrinho,8629921,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.94,0,0,4215000,RM Norte/Nordeste Catarinense - SC,RAN
-48.7540999999999,-27.6956,2051,4215703_ETE_1,ETE Santo Amaro da Imperatriz,77976222,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel + Lagoa de Maturação, ,0,0.93000001,0,0,4215703,RM Florianópolis - SC,LAT
-49.360558,-26.232428,2052,4215802_ETE_1,ETE Alpestre,86299563,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.92000002,0,0,4215802,RM Norte/Nordeste Catarinense - SC,RAN
-49.4200719999999,-26.209042,2053,4215802_ETE_4,ETE Cruzeiro - São Bento do Sul,8629952,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.85000002,0,0,4215802,RM Norte/Nordeste Catarinense - SC,RAN
-37.798022513,-10.741037252,2054,2807105_ETE_1,ETE Simão Dias,77142947,0,Ativa,Não,Sim,Lagoas Facultativas em Série + Lagoa de Maturação, ,0,0.74000001,0,0,2807105, ,LAG
-51.12395975,-21.7107961789999,2055,3500105_ETE_2,ETE Adamantina Oeste,86534583,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoas Facultativas em Série + Fitofiltração, ,0,0.88999999,0,0,3500105, ,LAG
-49.656622,-21.24666,2056,3500204_ETE_1,ETE Adolfo,86613821,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3500204, ,LAG
-46.730269,-21.9481959999999,2057,3500402_ETE_1,ETE Águas da Prata,86846633,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.74000001,0,0,3500402, ,LAG
-46.627508,-22.510325,2058,3500501_ETE_1,ETE Barreiros,86848332,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR + Escada de Aeração, ,0,0.89999998,0,0,3500501, ,LAT
-49.255356686,-22.880896112,2059,3500550_ETE_1,ETE Águas de Santa Bárbara,8646395,0,Ativa,Não,Sim,Lagoas Aeradas em Série + Lagoa Facultativa Aerada, ,0,0.94,0,0,3500550, ,LAG
-47.90162,-23.5468279999999,2060,3500758_ETE_1,ETE Alambari - SP,86686493,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.80000001,0,0,3500758,RM de Sorocaba - SP,LAG
-51.404692,-21.9523199999999,2061,3500808_ETE_1,ETE Alfredo Marcondes,86534547,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.82999998,0,0,3500808, ,LAG
-49.0629539999999,-20.5180379999999,2062,3500907_ETE_1,ETE Altair,868357495,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.89999998,0,0,3500907, ,LAG
-47.369112,-21.0293799999999,2063,3501004_ETE_1,ETE Altinópolis,86842468,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75999999,0,0,3501004, ,LAG
-50.177308,-21.578706,2064,3501103_ETE_1,ETE Alto Alegre - SP,8656923,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.83999997,0,0,3501103, ,LAG
-49.7272189999999,-22.0897409999999,2065,3501400_ETE_1,ETE Álvaro de Carvalho,8656892,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,3501400, ,LAG
-47.3347219999999,-22.7147219999999,2066,3501608_ETE_1,ETE Carióba,86663811,0,Ativa,Não,Sim,Filtro Biológico + Decantação  (TRICKING FILTER SYSTEM), ,0,0.60000002,0,0,3501608,RM Campinas - SP,MIS
-47.253057,-22.7326399999999,2067,3501608_ETE_2,ETE Praia Azul,86664112,2009,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel,Rio Atibaia,33833,0.85000002,0,0,3501608,RM Campinas - SP,LAT
-49.708388,-20.287854,2068,3501806_ETE_1,ETE Américo de Campos,86822143,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.77999997,0,0,3501806, ,LAG
